ordering,sample,i,x1,x2,x3,x4,x5,x6
20,2,0,-2.8016421391274804e-05,-0.003218144690948499,2.2278100910932963e-05,1.0878585944579529,6.12733270424215e-05,8.752321282168296e-06
20,3,0,-5.801081249834361e-05,-0.013382653469701912,-1.5134134699668067e-05,1.0902289926615025,0.03418739321200093,0.0
20,4,0,-4.559004828630364e-05,0.014394835981161426,-1.6128566054485205e-05,1.1132697825301217,0.02752381677320992,-0.012929289823130574
20,5,0,-5.563543481801325e-05,-0.004869249584573243,-1.9119206795981114e-05,1.090691656916528,8.697730004070259e-05,0.009463429918327382
20,6,0,0.002032881409645082,0.04055545183683584,-2.183407750733224e-05,1.0861054380820554,4.234837779315548e-05,0.013141549119358054
20,7,0,-6.347165634323915e-05,2.5204303800707706e-05,-4.5772877636629516e-05,1.116716951353024,6.462541352703077e-05,0.0
20,8,0,-0.00019368519926321603,-0.0001500353387970943,1.1354492183395766,-0.000990244746311264,9.649573387782162e-05,-0.00028032553993528886
20,9,0,-0.009387285895717135,0.008016691878354187,-1.2971599603561756e-05,1.113346259837466,4.164743066858989e-05,-0.002814656052975373
21,0,0,-0.011755325647990311,0.00670215014255815,-1.3663925238383001e-05,1.1031234469788036,2.028812925547463e-05,0.006533358450711901
21,1,0,-0.018556720901043544,0.033785548159892986,1.091713490985632,-0.0005716535463111683,0.011277578945292355,-0.00012754391452363123
21,2,0,-8.776266531973498e-05,0.016150441004982863,1.092560688646902,-0.000781105872729615,-3.3455873898802224e-05,-0.00012291505756456544
21,3,0,4.021610223059469e-06,-4.508912207534799e-05,2.4784139884825862e-05,1.1167876499378855,0.02520333938444752,0.029364755434809542
21,4,0,-0.00015926074963279468,-0.03817949486690786,1.1184148009368413,-0.0006115464312024255,0.00020818555534973804,-0.0004056493678374906
21,5,0,-2.537490539000764e-05,-3.8143705665127925e-05,-2.9313474345205037e-05,1.0963955053877983,7.916902114968316e-05,-2.4054610682222588e-05
21,6,0,-4.8845478866965664e-05,5.573915695222809e-06,-1.4458354829383069e-05,1.093638018654425,3.68110010227074e-05,3.0858064883343417e-06
21,7,0,-5.7952416187667666e-05,-3.686576203731917e-05,1.1317762577292476,-0.0006825945213484452,9.370309790934783e-05,-5.841839621245626e-05
21,8,0,-8.103586459062839e-05,8.14031386275893e-06,-1.9639438203045145e-05,1.1076474221170372,0.028338876130962195,0.0
21,9,0,-5.688595877950675e-05,0.014822405700789522,-1.6417565118498345e-05,1.0991293210366453,-0.0006127906926662874,-0.01704412909133346
22,0,0,2.1617392592210294e-05,-3.703287290202084e-05,-2.1938182290348607e-05,1.071213413574431,6.468128986991672e-05,-4.118181543710797e-05
22,1,0,-0.02511084377086892,-0.017911606678628456,1.118269851596725,-0.000396509411930257,-0.003972578797958093,-0.0015595686190210678
22,2,0,0.00659456251779833,0.018166930480439714,1.06868715178931,-0.0007284331656765008,-2.251074803649722e-05,0.0
22,3,0,-0.026491159105623385,0.016555995541373658,1.0930116476494085,-0.0006174843144750586,-0.034916074243506845,-0.0027227721009381867
22,4,0,-9.540102413385654e-06,-6.502401731833807e-05,-1.4933076861067818e-05,1.0996806430937298,5.8270377170766e-05,-1.1241717883692104e-05
22,5,0,0.018066887935045184,0.00010637712246741593,1.1112917413609573,-0.0007966867916535669,4.426508794530548e-05,0.0
22,6,0,-4.815982281858311e-05,-0.004426642385951585,-1.654289396069153e-05,1.0936785623739764,0.030143822015912036,-0.0028297156334233797
22,7,0,-0.006064028600741178,0.028748414315561188,1.1200194894075843,-0.0002671540980254683,-0.013828720443568534,8.582322642336493e-06
22,8,0,-8.356457729075117e-05,-0.00681086933440378,-1.8875979106880436e-05,1.1036040847310575,-0.008060704552992348,0.0
22,9,0,-6.675896081875798e-05,0.019406699076896405,1.101958760285598,-0.0005779664622351799,0.06097156549364069,0.0
23,0,0,-5.6326787111427024e-05,0.007156860889116601,1.1115358305163647,-0.0004010397576006408,5.170695867939834e-05,-0.021088293080707476
23,1,0,-0.002905425981364118,-6.007447321176862e-05,1.079764170313825,-0.0006235103278542375,0.007916818381494384,0.0
23,2,0,-6.996476770715354e-05,-0.000287089032836807,1.1178392725416841,-0.0006998395377060262,5.631999470301352e-05,-0.00021708664485409201
23,3,0,0.00010917915631325492,-5.71207856121525e-05,1.1029357118059118,-0.0004914704618621535,0.003174501933919327,-3.508540606933508e-05
23,4,0,-6.513081328796133e-05,-0.03660339648526012,-1.6167608858141946e-05,1.0712647537238074,2.34126372358201e-05,-1.5813580623635914e-05
23,5,0,-4.2703758518003454e-05,-2.2640312952848518e-05,-0.00011256312691299009,1.0942930235692527,6.453995693478376e-05,3.979333699666299e-05
23,6,0,-5.7701060207637767e-05,0.0051769987487793045,3.1947095338047404e-06,1.055648549205006,-0.013552407216437691,-1.1942379922746937e-05
23,7,0,-7.794466100996544e-05,0.0002216729701258746,1.0802317045052443,-0.00036391212928821304,4.669958499881055e-05,1.5207754539003915e-05
23,8,0,-6.995968080603099e-05,4.382562058014017e-05,-2.1326369071150708e-05,1.0499901941436889,5.861253840144798e-05,4.428046098015059e-05
23,9,0,-3.05246382303892e-06,0.00010727872489146861,-2.6563955907610293e-05,1.0743390702548714,7.271427379418327e-05,0.0
24,0,0,-4.5049827521959074e-05,0.019814360774551343,-3.5577608972214847e-06,1.0731159156979961,-0.01565704813267832,-2.4414500275238282e-05
24,1,0,0.014739963188491245,6.933736604786134e-05,1.1404370360868568,-0.0005132403323202528,0.00027297803453185665,0.018514288639887688
24,2,0,0.011076137628921678,-6.468996937458726e-05,-4.556808778866106e-05,1.0682506207858782,0.00014575691322105122,-4.063846718382891e-05
24,3,0,-0.007756982171130744,-0.016418200807069905,1.092033942783689,-0.0004731737534844349,3.424147052388804e-05,-0.02531289079582022
24,4,0,-7.715194164736872e-05,0.021281071197275292,-2.1182505802297413e-05,1.0972796596260794,9.44352629383971e-06,0.0
24,5,0,-2.4817041839542142e-05,-6.843078784335432e-05,1.113864402170136,-0.000792643145028693,9.308433841237473e-05,0.0
24,6,0,0.020748952095932527,0.014962977096284026,-2.4311446937153036e-05,1.1008052514688047,0.01718627323669475,0.009551459669931983
24,7,0,-3.9654096601227096e-05,-0.01026434862092307,1.420291875886548e-06,1.0871517349056539,9.08837910169602e-05,2.5921664270622813e-05
24,8,0,0.000312095251048472,0.004858396694809919,1.0691094763518678,-0.00035345626429106325,5.971151537464969e-05,-0.020241181784142803
24,9,0,-5.419387506022666e-05,9.709325351492382e-06,-2.003290832441884e-05,1.0773207891546863,4.49885080369139e-05,-1.6835692660643886e-05
25,0,0,-5.792910871238455e-05,-0.04850051711565895,-4.943678948654551e-06,1.1027246946867828,6.601584194987353e-05,-1.134813978054261e-05
25,1,0,2.0906344178728276e-05,7.934425441069592e-05,1.124045079209351,-0.0006021351313014733,6.451589920897227e-05,-3.900852154647971e-05
25,2,0,-6.331916944990468e-05,-0.012201511542585308,1.1239010674225072,-0.0007044603760171242,-0.0003104220670069324,0.009558915602100537
25,3,0,8.09520956408516e-05,-6.183325457698174e-05,1.096416246700378,-0.000502284824625221,6.862328079293434e-05,-0.0002857795633155469
25,4,0,8.759414546455346e-05,-5.285051936709806e-05,1.1277218660353217,-0.0006081806325304306,5.8878326115952007e-05,-2.133821428973448e-05
25,5,0,-6.404399316739529e-05,-0.00013002406676720923,-1.8958198032770213e-05,1.0771467810657855,6.366039160199399e-05,-2.3900777683660834e-06
25,6,0,-0.0015017722704442349,0.03020351489504458,1.0830818236569235,-0.0005101768764943504,-8.479641277592265e-06,-0.05639691457793017
25,7,0,-6.198958778091956e-05,0.009279739219314465,-1.8116974916937423e-05,1.1093431074992985,8.93233190453202e-05,0.030990969304431903
25,8,0,-7.174474817417398e-05,-4.6736553831250305e-05,-1.789187890932631e-05,1.075318471861023,-1.536214413655479e-05,0.0
25,9,0,0.006480711852367982,0.004789849160219184,1.0962317994572586,-0.0005990600717797889,6.154082316855991e-06,-0.014933250782762196
